ASIN,Product Name,Category,Keyword,Number of Reviews,Average Review Score,Manufacturer,Price,Unit Count
B003JT8PKQ,"Lubriderm Daily Moisture Lotion + Pro-Ceramide with Shea Butter & Glycerin Helps Moisturize Dry Skin, Hydrating Face, Hand & Body Lotion is Lightly Scented & Non-Greasy, 24 fl. oz",lotion,women,30353,4.8,,8.99,
B07QBN245V,"Jergens Lavender Body Butter Body and Hand Lotion, Moisturizer for Women, 7 Fl Oz (Pack of 1), with Essential Oils for Indulgent Moisturization White",lotion,women,17335,4.5,,7.97,
B001459IEE,"Aveeno Daily Moisturizer, Body Lotion, For Dry Skin, Prebiotic Oat Fragrance Free, 18 fl. oz, Pack of 1",lotion,women,46457,4.7,,10.29,
B07YXH17SZ,"eos Shea Better Hand Cream - Coconut, Natural Shea Butter Hand Lotion and Skin Care, 24 Hour Hydration with Shea Butter & Oil, 2.5 oz, Packaging May Vary",lotion,women,13315,4.6,,3.99,
B001KSR8XS,"Bath & Body Works Signature Collection Body Lotion, Japanese Cherry Blossom, 8 Ounce",lotion,women,3487,4.7,,9.9,
B001PBOKRM,"Jergens Original Scent Dry Skin Lotion, Body and Hand Moisturizer for Long Lasting Skin Hydration, with HYDRALUCENCE blend and Cherry Almond Essence, 32 Ounce",lotion,women,19846,4.8,,10.47,
B07ZS938SB,Bath & Body Works Into the Night Lotion 8 Ounce Full Size,lotion,women,5424,4.7,,8.91,
B08FZ85TKY,"Hempz Sweet Jasmine & Rose Herbal Body Moisturizer for Women, 17 Fl. oz. - Moisturizing Lotion with 100% Pure Hemp Seed Oil, Collagen, Shea Butter - Hydrating Vegan Lotion for Dry Skin",lotion,women,3772,4.7,,19.69,
B0000AJ3PU,"Aveeno Stress Relief Moisturizing Body Lotion with Lavender, Natural Oatmeal and Chamomile & Ylang-Ylang Essential Oils to Calm & Relax, 12 fl. oz",lotion,women,31778,4.7,,9.99,
B01MCTTDJS,"OGX Extra Creamy + Coconut Miracle Oil Ultra Moisture Body Lotion with Vanilla Bean, Fast-Absorbing Lotion for All Skin Types, Paraben-Free and Sulfated-Surfactants Free, 19.5 fl oz",lotion,women,22074,4.6,,11.99,
B079KNXXVZ,Victoria's Secret Pink Coco Lotion Coconut Oil Hydrating Body Lotion 14 Ounce (414 Milliliter),lotion,women,2319,4.7,,15.49,
B07X1QK4FG,"10 Pack Natural Plant Fragrance Moisturizing Hand Cream for Dry Hands, Stocking Stuffers Gift Set With Shea Butter And Aloe For Men And Women,Travel Size Lotion-30ml",lotion,women,2996,4.4,,7.75,
B01BPN6KG8,HEMPZ Body Lotion - Sweet Pineapple and Honey Melon - Daily Moisturizing Cream - 17oz,lotion,women,44024,4.7,,16.94,
B00WB883QC,"Jergens Hydrating Coconut Body Lotion, Hand and Body Moisturizer Hydrates Dry Skin Instantly, Infused with Coconut Oil, Dermatologist Tested, 16.8 oz",lotion,women,7924,4.7,,7.47,
B00DG8F04Y,"NIVEA Essentially Enriched Body Lotion,Dry to Very Dry Skin, 16.9 Fl Oz, Package may vary",lotion,women,19988,4.7,,5.81,
B0C1TGGKH8,"Dove Nourishing Body Care, Face, Hand, and Body Beauty Cream for Normal to Dry Skin Lotion for Women with 24-Hour Moisturization, 4-Pack, 2.53 Oz Each Jar",lotion,women,395,4.7,,5.3,
B07WJWK5YQ,"Hempz Smoothing Herbal, Koa & Sweet Almond Body Moisturizer, 17 Fl Oz (Pack of 1), Pink 17 Ounce",lotion,women,4957,4.7,,19.31,
B000YJ2SLG,CeraVe Daily Moisturizing Lotion for Dry Skin | Body Lotion & Facial Moisturizer with Hyaluronic Acid and Ceramides | 12 Fl Ounce,lotion,women,105873,4.7,,11.62,
B07GYYZ31R,"Love Beauty and Planet Delicious Glow Body Lotion for Soft, Glowing Skin Murumuru Butter & Rose Natural Ingredients, Plant-Based Moisturizers, Vegan, Cruelty-Free 13.5 oz",lotion,women,6010,4.5,,13.99,
B01H6OYPU8,"NIVEA Cocoa Butter Body Cream with Deep Nourishing Serum, Cocoa Butter Cream for Dry Skin, 16 Ounce Jar",lotion,women,21076,4.7,,6.37,
B0034F9K36,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion for Dry Skin, for Quick Absorption into Extra Dry Skin, with HYDRALUCENCE blend, Vitamins C, E, and B5, 32 Ounce",lotion,women,24102,4.8,,10.47,
B0009F3O8Q,"Palmer's Cocoa Butter Formula Daily Skin Therapy Cocoa Butter Body Lotion for Dry Skin, Hand & Body Moisturizer, Pump Bottle, 13.5 Oz (Pack of 1)",lotion,women,39036,4.7,,6.85,
B001RB7UL8,"Bath & Body Works Shea and Vitamin E Body Lotion, Warm Vanilla Sugar, 8 Ounce",lotion,women,2185,4.6,,9.95,
B07FKXN23D,"Palmer's Coconut Oil Formula Body Lotion for Dry Skin, Hand & Body Moisturizer with Green Coffee Extract & Vitamin E, Value Size Pump Bottle, 33.8 Fl Oz (Pack of 1)",lotion,women,24026,4.7,,12.98,
B00EYMWQRA,HEMPZ Body Lotion - Triple Moisture - Grapefruit and Sparkling Peach - Daily Moisturizing Cream - 17oz,lotion,women,25926,4.8,,17.32,
B005IC3TOY,"Bath & Body Works Aromatherapy Sleep - Lavender + Vanilla Body Lotion, 6.5 Fl Oz",lotion,women,3294,4.6,,13.05,
B09HHBKK15,"Amazon Basics Cocoa Butter Body Lotion, Lightly scented, 20.3 fl oz",lotion,women,4275,4.4,,4.08,
B0B5VX1V82,"Jergens Shea + Cocoa Butter Body Lotion for Dry Skin, Deep Conditioning Moisturizer, with Vitamins E & B3, 8.5 oz",lotion,women,847,4.6,,7.97,
B00HFG0FAM,"Hempz Body Lotion - Fresh Coconut & Watermelon Daily Moisturizing Cream, Shea Butter Body Moisturizer - Skin Care Products, Hemp Seed Oil - Large",lotion,women,17934,4.6,,15.99,
B09F5H9CYM,"Dove Body Love Pampering Body Lotion Shea Butter Pack of 3 for Silky, Smooth Skin Softens & Smoothes Dry Skin 13.5oz",lotion,women,1263,4.7,,19.44,
B01HTJTV4U,"Vaseline Intensive Care Body Lotion for Dry Skin Cocoa Radiant Lotion Made with Ultra-Hydrating Lipids and Pure Cocoa Butter for a Long-Lasting, Radiant Glow 20.3 oz, Pack of 3",lotion,women,11123,4.8,,20.94,
B0893925KB,"BODY & EARTH # LOVE Hand Lotion Gift Set, Hand Cream for Women, Pack of 6, Holiday Gift for Mother's Day Valentine's Day Christmas",lotion,women,3360,4.5,,8.99,
B00DG8EZKO,"NIVEA Intense Healing Body Lotion, 72 Hour Moisture for Dry to Very Dry Skin, 16.9 Fl Oz Pump Bottle",lotion,women,23363,4.7,,6.41,
B00KZ214ZS,"Aveeno Daily Moisturizing Body Lotion, Fragrance-Free, 8 Fl Oz",lotion,women,1060,4.8,,7.29,
B09NPYBW6X,"Olay Firming & Hydrating Body Lotion with Collagen, 17 fl oz Pump, (Pack of 4)",lotion,women,2360,4.7,,39.88,
B07BYD8JZT,"Advanced Clinicals Manuka Honey Cream Face Moisturizer & Body Butter For Dry Skin | Firming & Hydrating Miracle Balm Skin Care Moisturizing Lotion For Women, Wrinkles, & Sun Damaged Skin, 16Oz",lotion,women,44925,4.4,,15.99,
B07F2GTD63,"NIVEA Nourishing Skin Firming Body Lotion with Q10 and Vitamin C, 16.9 Fl Oz Pump Bottle",lotion,women,14357,4.6,,10.27,
B089N6B4ST,Vaseline Shea Body Butter Whipped Body Butter Created for Melanin Rich Skin Provides 24 Hour Moisturization for Dry Skin 11 oz,lotion,women,5769,4.6,,9.99,
B094CSQ9JV,"20 Pack Hand Cream Gift Set for Women, Gifts for Women,Teacher Appreciation Gifts,Hand Lotion for Dry Cracked Hands,With Vitamin E,Natural Plant Fragrance Hand Lotion Travel Size Mini Lotion Bulk",lotion,women,535,4.4,,13.99,
B00DEX61A8,"NIVEA MEN Maximum Hydration Body Lotion, 3-in-1 Nourishing Lotion for Men, 16.9 Fl Oz Bottle",lotion,men,20521,4.7,,7.28,
B08DF1N618,"Breathable Body Lotion, 48 Hour Hydrating Lotion, Men's Lotion, 13.5 Fl Oz Bottle",lotion,men,5595,4.6,,7.29,
B087Y28XLM,"Palmer's Cocoa Butter Formula Men's Lotion, 8.5 Ounce",lotion,men,1155,4.7,,6.99,
B01J9S17NW,"Vaseline Men's Healing Moisture Hand & Body Lotion For Dry or Cracked Skin Fast Absorbing Non-Greasy Lotion for Men 20.3 oz, Pack of 3",lotion,men,6891,4.7,,16.79,
B07QF9CM97,"Vaseline Men Cooling Hydration 3-in-1 Face, Hands & Body Lotion for Men for Dry Skin with Menthol & Ultra-Hydrating Lipids 20.3 oz, Pack of 4",lotion,men,688,4.7,,24.88,
B075G3RJDZ,"Lubriderm Fragrance Free Daily Moisture Lotion + Pro-Ceramide, Shea Butter & Glycerin, Face, Hand & Body Lotion for Sensitive Skin, Hydrating Lotion for Healthier-Looking Skin, 24 fl. oz",lotion,men,30353,4.8,,12.72,
B08Q1J3V2T,"Aveeno Daily Moisturizing Body Lotion, Gentle Lotion Nourishes Dry Skin With Moisture, Soothing Prebiotic Oat, Fragrance-Free, Non-Comedogenic, Travel-Size, Pack of Three, 3 x 2.5 fl. Oz",lotion,men,4441,4.7,,11.34,
B00NQ7TJMY,"Brickell Men's Daily Essential Face Moisturizer for Men, Natural and Organic Fast-Absorbing Face Lotion with Hyaluronic Acid, Green Tea, and Jojoba, 4 Ounce, Scented",lotion,men,6927,4.5,,35.0,
B01J9S17NW,"Vaseline Men's Healing Moisture Hand & Body Lotion For Dry or Cracked Skin Fast Absorbing Non-Greasy Lotion for Men 20.3 oz, Pack of 3",lotion,men,6891,4.7,,16.79,
B003JT8PKQ,"Lubriderm Daily Moisture Lotion + Pro-Ceramide with Shea Butter & Glycerin Helps Moisturize Dry Skin, Hydrating Face, Hand & Body Lotion is Lightly Scented & Non-Greasy, 24 fl. oz",lotion,men,30353,4.8,,8.99,
B00DG8F04Y,"NIVEA Essentially Enriched Body Lotion,Dry to Very Dry Skin, 16.9 Fl Oz, Package may vary",lotion,men,19988,4.7,,5.81,
B0C4Q8DZNW,"Vaseline Lotion for Dry Skin - Men Extra Strength Lotion, Fast-Absorbing Body Lotion Jelly and Ultra-Hydrating Lipids, 3-in-1 Body, Face, & Hands, 10 Oz Ea (Pack of 2)",lotion,men,115,4.6,,,
B0859LBY9C,"Bevel All Day Body Lotion for Men with Shea Butter and Argan Oil, Lightweight Formula Softens and Smoothes Skin, 16 Oz",lotion,men,1240,4.6,,13.89,
B00AHH00MO,"Gold Bond Men's Essentials Everyday Moisture Daily Body & Hand Lotion, 14.5 oz., With Vitamin C",lotion,men,10905,4.7,,9.99,
B0CKH5GJFN,Every Man Jack Mens Amber + Sandalwood Hand & Body Lotion for All Skin Types - Dermatologist Tested & Hypoallergenic - Nourish Skin with Lightweight Fast Absorbing Lotion - 13.5oz 2 Bottles,lotion,men,21,4.6,,19.99,
B07YRWXR6K,Bath and Body Works Graphite for Men Ultra Shea Body Cream Moisturizing Lotion 8 ounces,lotion,men,45912,4.7,,8.0,
B0CFYWDMYC,"Old Spice Gentleman's Blend Super Hydration Hand & Body Lotion, Eucalyptus & Coconut Cream, 17.0 FL OZ (Pack of 2)",lotion,men,593,4.6,,19.94,
B00OW9OTN4,"Gold Bond Men's Essentials Everyday Moisture Daily Body & Hand Lotion, 21 oz., With Vitamin C",lotion,men,7255,4.7,,11.99,
B09TD2XXYB,Victoria's Secret VS Him Deepwater Lotion,lotion,men,112,4.6,,19.69,
B07SP9FJFC,"Bath and Body Works 3 Pack Set - Freshwater, Graphite and Ocean Body Lotion (set of 3))",lotion,men,123,4.6,,35.99,
B01AT6B6KC,"NIVEA Men Creme - Multipurpose Cream for Men - Face, hand and Body Lotion - 5.3 oz. Tin",lotion,men,6123,4.6,,8.79,
B0BN4J98TQ,Every Man Jack Mens Sea Salt Hand & Body Lotion for All Skin Types - Dermatologist Tested & Hypoallergenic - Nourish Skin with Lightweight Fast Absorbing Lotion - 13.5oz 3 Bottles,lotion,men,398,4.3,,23.91,
B06WLQQSXR,"No. 123 Men's Facial Moisturizer 6 oz, Lightweight Daily Face Lotion for Men, Includes Natural Extracts to Hydrate, Soothe & Restore, Light Aloe Citron Scent",lotion,men,7063,4.4,,16.99,
B0BP3Z15HX,"Cremo Palo Santo (Reserve Collection) Body Lotion, 8 Fluid Ounce",lotion,men,255,4.4,,9.99,
B001ECQ55M,"Vaseline Men Healing Moisture Body Lotion, Fast Absorbing, 20.3 oz",lotion,men,316,4.5,,12.54,
B00DG8EZY0,"NIVEA Original Moisture Body Lotion with Vitamin E, Body Lotion for Dry Skin, 16.9 Fl Oz Pump Bottle",lotion,men,5425,4.7,,7.49,
B06XKWVGQZ,"No. 002 Moisturizing Body Lotion 16 oz, Daily Dry Skin Lotion for Men, Made with Hydrating Natural Aloe Vera, Vegan, Oil Free, Light Fresh Tonka Scent",lotion,men,2064,4.4,,14.99,
B0BHXGTKV4,Bath and Body Works For Men Whiskey Reserve Ultra Shea Body 8 Ounce Full Size (Whiskey Reserve),lotion,men,58,4.7,,12.11,
B09R7NVWXM,"Old Spice Daily Hydration Hand & Body Lotion for Men, Fiji with Coconut Oil, 16 Fl Oz (Pack of 4)",lotion,men,1520,4.6,,27.88,
B07QF9CM97,"Vaseline Men Cooling Hydration 3-in-1 Face, Hands & Body Lotion for Men for Dry Skin with Menthol & Ultra-Hydrating Lipids 20.3 oz, Pack of 4",lotion,men,688,4.7,,24.88,
B013KPK71I,"Gold Bond Men's Essentials Intensive Therapy Lotion, 13 oz., Daily Body & Hand Lotion With Aloe",lotion,men,4316,4.7,,,
B0C86RK1S5,"Dove Men+Care Ultra Hydra Cream, Face, Hands and Body care, All Skin Types, 6 Pack of 2.53 Oz Each",lotion,men,162,4.7,,7.89,
B000EGOG46,"Queen Helene Cocoa Butter Hand & Body Lotion, 32 Oz (Packaging May Vary)",lotion,men,4301,4.5,,3.98,
B0CLH8D6L9,"Dove Men+Care Ultra Hydra Cream, Face, Hands and Body care, All Skin Types, 3-Pack of 5.07 Oz Each, Jar",lotion,men,1684,4.6,,7.41,
B0C5GQ1N3T,"Gold Bond Healing Sensitive Daily Body & Face Lotion for Dry, Sensitive Skin, 13 oz.",lotion,men,282,4.6,,9.99,
B015ORMEP2,"Palmer's Coconut Oil Formula Body Lotion for Dry Skin, Hand & Body Moisturizer with Green Coffee Extract & Vitamin E, Pump Bottle, 13.5 Fl Oz (Pack of 1)",lotion,men,24026,4.7,,6.74,
B001459IEE,"Aveeno Daily Moisturizer, Body Lotion, For Dry Skin, Prebiotic Oat Fragrance Free, 18 fl. oz, Pack of 1",lotion,men,46457,4.7,,10.29,
B00DG8F02Q,"NIVEA Shea Nourish Body Lotion, Dry Skin Lotion with Shea Butter, 16.9 Fl Oz Pump Bottle",lotion,men,38954,4.6,,5.81,
B0009F3O8Q,"Palmer's Cocoa Butter Formula Daily Skin Therapy Cocoa Butter Body Lotion for Dry Skin, Hand & Body Moisturizer, Pump Bottle, 13.5 Oz (Pack of 1)",lotion,men,39036,4.7,,6.85,
B07RK4HST7,CeraVe Daily Moisturizing Lotion for Dry Skin | Body Lotion & Face Moisturizer with Hyaluronic Acid and Ceramides | Daily Moisturizer | Fragrance Free | Oil-Free | 19 Ounce,lotion,men,105873,4.7,,18.39,
B09PJQQKN7,"Every Man Jack Daily Hydration Face Lotion for Men - Deeply Moisturize and Revive Dry, Tired Skin with Hyaluronic Acid, Caffeine, and Green Tea - 2.5 oz Men’s Face Lotion - Twin Pack",lotion,men,845,4.2,,14.94,
B09HH9777M,"Amazon Basics Cocoa Butter Body Lotion, Lightly scented, 20.3 Fl Oz (Pack of 4)",lotion,men,4275,4.4,,14.76,
B00DG8EZKO,"NIVEA Intense Healing Body Lotion, 72 Hour Moisture for Dry to Very Dry Skin, 16.9 Fl Oz Pump Bottle",lotion,men,23363,4.7,,6.41,
B00O4PWKI2,Men Extra Strength Body And Face Lotion,lotion,men,147,4.6,,,
B076G2XGY3,"NIVEA Essentially Enriched Body Lotion for Dry Skin, Pack of 2, 16.9 Fl Oz Pump Bottles",lotion,men,16802,4.7,,10.98,
B07DZW6GQV,"Jergens Deep Restoring Argan Oil Moisturizer, Soothing Body and Hand Lotion, 16.8 oz, with Reviving Argan Oil and Vitamin E, Oil-Infused, Dermatologist Tested",lotion,men,2457,4.7,,7.47,
B078JC58JC,"Brickell Men's Deep Moisture Body Lotion for Men, Natural and Organic Protects and Hydrates Dry Skin, 8 Ounce, Unscented",lotion,men,1857,4.5,,25.0,
B0034F9K36,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion for Dry Skin, for Quick Absorption into Extra Dry Skin, with HYDRALUCENCE blend, Vitamins C, E, and B5, 32 Ounce",lotion,men,24102,4.8,,10.47,
B00WB883QC,"Jergens Hydrating Coconut Body Lotion, Hand and Body Moisturizer Hydrates Dry Skin Instantly, Infused with Coconut Oil, Dermatologist Tested, 16.8 oz",lotion,men,7924,4.7,,7.47,
B07Q9RYX5Z,"Palmer's Shea Formula Raw Shea Body Lotion for Dry Skin, Hand & Body Moisturizer, Value Size Pump Bottle, 33.8 Ounces (Pack of 1)",lotion,men,4227,4.6,,12.98,
B07ZZCFWYQ,"Bath & Body Works, Signature Collection Body Lotion Bourbon For Men, 8 Ounce",lotion,men,1350,4.7,,14.89,
B000BJUS6Q,Cool Moisture Body Lotion,lotion,men,2682,4.7,,32.0,
B09LC4PCHL,"hims everyday moisturizer for men - Energize Skin, Lock in Hydration - Hyaluronic Acid, Shea Butter, Lightweight Formula, Ocean Scent - Vegan, Cruelty-Free, No Parabens - (1oz)",lotion,men,828,4.5,,9.99,
B002DUOOXO,Dove Beauty Bar Gentle Skin Cleanser Pink 6 Bars Moisturizing for Soft Care More Than Soap 3.75 oz,soap,women,23629,4.8,,9.0,
B00IOVOCFQ,"Dove Beauty Bar For Softer Skin Coconut Milk More Moisturizing Than Bar Soap, 3.75 Ounce - 6 Count (Pack of 1) - Packaging May Vary",soap,women,21533,4.7,,7.85,
B074P2DH7K,"O Naturals 100% Natural Bar Soap - Assorted 6 PCS Soap Gift Set - Organic Ingredients & Essential Oils - Spa Gifts for Women & Men, Body Wash Soap Bar & Face Soap for Acne - Triple Milled Soap Bars",soap,women,23082,4.4,,19.99,
B00XBGOPEW,"Bali Soap - Green Collection - Natural Soap Bar Gift Set, Face Soap or Body Soap, 6 pc Variety Soap Pack (Coconut, Papaya, Vanilla, Lemongrass, Jasmine, Ylang-Ylang) 3.5 Oz each",soap,women,12790,4.3,,19.95,
B0C2W3T33C,"Dove, Beauty Bar Soap Variety Pack of 14, Go Fresh, Shea Butter, Coconut Milk, White, Pampering, Restoring, Exfoliating - 90g (7 Scents, 2 of Each)",soap,women,341,4.7,,22.5,
B019FCVA02,"Dove Beauty Bar Gentle Skin Cleanser Moisturizing for Gentle Soft Skin Care Indulging Sweet Cream More Moisturizing Than Bar Soap, 3.75 Ounce (Pack of 2)",soap,women,2963,4.6,,4.29,
B00GS6ORQI,"Vagisil Feminine Wash for Intimate Area Hygiene, Odor Block, Gynecologist Tested, Hypoallergenic, 12 oz, (Pack of 1)",soap,women,15814,4.6,,5.67,
B093K5NTSB,"Bali Soap - Feminine Collection Natural Soap Bar Gift Set, 6 pc Variety Pack, Bergamot-Gardenia, Jasmine-Mint, Lotus-Neroli, Chamomile-Moringa, Tuberose-Lily, Greentea-Lime 3.5 Oz each",soap,women,3567,4.3,,19.95,
B07QB4XVQ4,"Wavertree & London English Rose (2 Bars), 7oz Moisturizing Natural Soap Bar, French -Milled and enriched with Shea Butter",soap,women,1733,4.6,,16.95,
B086D7ZR9L,"Exfoliating Bar Soap Combo Set By Olivia Care - Rose Himalayan Salt + Lavender Latte- All Natural & Organic - Moisturize, Detoxify, Hydrate - Makes Skin Soft & Silky - 2 X 8 OZ",soap,women,91,4.3,,10.99,
B07CMFDSGK,"Crate 61, Vegan Natural Bar Soap, Dry Skin, Handmade Soap With Premium Essential Oils, Pack of 6 (Citrus)",soap,women,36203,4.5,,22.95,
B076HM2BRM,"Summer's Eve Simply Sensitive Daily Gentle All Over Feminine Body Wash, Removes Odor, Feminine Wash pH Balanced, 15 fl oz, 3 Pack",soap,women,10942,4.7,,13.44,
B07NF4GRHW,"Floral 4 large Soap bar - Flower scents Lavender, Lilac, Hydrangea - Anniversary Wedding Gift Set - Handmade Natural Organic with Essential Oil, Pink, 5 Ounce (Pack of 4)",soap,women,728,4.5,,17.74,
B07K2H31GK,"Crate 61, Handmade Vegan Natural Bar Soap Cold Pressed For Face And Body, With Premium Essential Oils, Eucalyptus & Peppermint For Men And Women 3 Pack (Lavender)",soap,women,17118,4.5,,9.99,
B0016FWFDI,Dove Skin Care Beauty Bar For Softer Skin Cucumber And Green Tea 6 Bars More Moisturizing Than Bar Soap 3.75 oz,soap,women,24288,4.8,,8.22,
B001T8UFPM,"Yardley Bar Soap, English Lavender, 4.25 Ounce (Pack of 2)",soap,women,3490,4.6,,2.1,
B00YQ9PPB0,"Bundle of 6 Greenwich Bay Trading Co. Soaps - 1.9oz Soaps in The Following Scents: Fresh Milk, Lemon Verbena, White Tea Calendula, Lavender Chamomile, Pomegranate Shea Butter, and Passion Flower and",soap,women,1045,4.5,,9.99,
B0BLZTK1C4,"Natural Bar Soap for Women - Vegan Bath Soap Bars Gift Set - Handmade Cold Process Artisan Soap with Essential Oil, Aromatic All Moisturizing Wash Soaps, Fragrant Damsel Scent by Age of Sage (4 Pack)",soap,women,621,4.4,,18.99,
B005SPEU30,"Dove Beauty Bar Gentle Skin Cleanser For Softer and Smoother Skin Rejuvenating More Moisturizing Than Bar Soap, 3.75 Ounce (Pack of 6)",soap,women,2555,4.7,,9.74,
B017J17QHC,Caress Beauty Bar Soap For Visibly Soft Skin Brazilian Gardenia & Coconut Milk With Floral Oil Essence 3.15 oz 3 Bars,soap,women,651,4.5,,5.78,
B001535CUY,"Olivia Care Lavender Bar Soap-4 pack box set - 100% Natural Ingredients, Organic, Vegan - For Face & Body, Cold-pressed Triple-Milled, Hydrating, Moisturizing, Infused Calcium & Vitamins - 4 X 5 oz",soap,women,1775,4.6,,12.81,
B0C1KZWYZB,"Natural Soap Bar w/Sisal Bag, 4pk Mixed Vegan Artisan Soap Set w/Essential Oil for Women - Secret Scents",soap,women,87,4.4,,13.59,
B09MFMCTRK,"VALITIC Kojic Acid Dark Spot Remover Soap Bars with Vitamin C, Retinol, Collagen, Turmeric - Original Japanese Complex Infused with Hyaluronic Acid, Vitamin E, Shea Butter, Castile Olive Oil (2 Pack)",soap,women,18167,4.1,,11.99,
B0812F9YLC,"Bella & Bear Unicorn Dreams Whipped Bath Soap, SLS Free, Paraben Free, Cruelty-Free, Vegan Body Wash And Shave Cream, 6.7oz",soap,women,2543,4.1,,9.99,
B09FN6YV6F,"Ambi African Black Soap Face & Body Bar, Cleans and Nourishes Skin, Rinses Clear, 5.3 Ounce",soap,women,2258,4.5,,3.99,
B0CQ6VGG77,"Safeguard Bar Soap Fresh Clean Scent with Aloe Extract, 3.2oz (2 Count)",soap,women,3,3.5,,1.49,
B07FHM1XJC,"O Naturals 3-Pack Organic Coconut & Shea Butter Soap Bar 4oz each Set - 100% Vegan Cold Process Scented Premium Essential Handmade Natural Soap for Men Women, Face, Body",soap,women,10064,4.4,,15.99,
B07MJ51B63,"100% Natural Bar Soap w/Organic Ingredients, Vegan Soap, Moisturizing, Handmade, Scented w/Premium Essential Oils, Body Soap Bars for Women & Men",soap,women,1692,4.0,,19.99,
B07DYPCW4W,"Caswell-Massey Triple Milled Almond Three-Soap Set, Natural Bar Soap for Men & Women, Moisturizing Men’s Luxury Body & Face Soap, 5.8 Oz Soap Bars (3 Soap Set)",soap,women,3148,4.6,,36.0,
B0779BY2S1,"Yardley London Soap Bath Bar Bundle - 10 Bars: English Lavender, Oatmeal and Almond, Aloe and Avocado, Cocoa Butter, Lemon Verbena 4 Ounce Bars (Pack of 10, Two of each)",soap,women,7468,4.6,,21.88,
B000HGIQRG,"Basis Sensitive Skin Bar Soap - Cleans and Soothes with Chamomile and Aloe Vera, Use as Body Wash or Hand Soap - Pack of 6",soap,women,8483,4.6,,10.74,
B0C7Z63W6S,"Natural Soap Bar, Handmade Natural Cleansing Moisturizing, Lavender, White Tea, Coconut Milk, Plant Essential Oil, Charcoal Oil Control and Aloe Mint, for Men and Women (4 oz, 6 Bars)",soap,women,26,4.5,,19.99,
B0765B5DVH,"One With Nature Dead Sea Mineral Lavender Soap Bars 3Pack 7Oz - Dead Sea Salt Contains Magnesium, Sulfur & 21 Essential Minerals - Ideal for All Skin - Shea Butter, Argan Oil Enriches, Natural Frag.",soap,women,11493,4.5,,17.99,
B082QB23YG,"NIVEA White Peach and Jasmine Body Wash with Nourishing Serum, 20 Fl Oz",soap,women,18861,4.5,,4.79,
B004KVD1HY,"Yardley London Moisturizing Bath Soap Bar Shea Cocoa Butter, Helps Soften Dry Skin with Pure Cocoa and Vitamin E, (4.0 oz, 1)",soap,women,18311,4.5,,2.0,
B0BHMPCLK9,"Holiday Collection - Handmade in the USA, Palm Oil Free, All Natural Bar Soap, 3 Bar Variety Pack, Cranberry Fig, Mint Cocoa, Pumpkin Spice",soap,women,22,4.2,,,
B074ZGHFRM,"Cetaphil Bar Soap, Deep Cleansing Face and Body Bar, Pack of 3, For Dry to Normal, Sensitive Skin, Soap Free, Hypoallergenic, Paraben Free, Removes Makeup, Dirt and Oil",soap,women,19006,4.7,,11.39,
B0BWPHZQVD,Megababe Underarm Bar Soap - Space Bar | With Detoxifying Charcoal for Odor Control | 3.5 oz,soap,women,764,4.4,,7.97,
B076123MWY,"Caswell-Massey Signature Floral Three-Soap Set, Lilac, Gardenia & Honeysuckle Luxury Soap Bars for Women, Gently Hydrating & Fragrant, 3.5 Oz (3 Bath Bars)",soap,women,4676,4.6,,32.0,
B074781RXX,"Bali Soap - Natural Soap Bar Gift Set, 3 pc Variety Pack, Sandalwood - Ylang-Ylang - Vanilla, Face or Body Soap, Best for All Skin Types, For Women, Men & Teens, 3.5 Oz each",soap,women,572,4.4,,9.75,
B084DL9TGG,"Summer's Eve Active Daily Performance All Over Feminine Body Wash, Feminine Wash pH Balanced, 12 fl oz",soap,women,8201,4.6,,6.29,
B00LCXWBPG,"Greenwich Bay Trading Co. Shea Butter Soap, 12.9 Ounce, Lavender Chamomile, 3 Pack",soap,women,499,4.6,,12.47,
B08L7PPZH7,"L'Occitane Lavender Extra-Gentle Soap: Vegetable Based, Artisanal, Relaxing Scent, Crafted With Lavender From Provence, Gently Cleanse, Vegan",soap,women,2761,4.7,,15.0,
B07NSFNTZ8,Patchouli Deodorant Soap - 5oz patchouli essential oil Exfoliation Bar- Musky-earthy reminiscent of wet soil scent- Pepermint Leaves Skin Scrub- Organic Castile-Gift ready,soap,women,16324,4.3,,6.33,
B00U6QFEJU,CeraVe Hydrating Cleanser Bar - Soap-Free Body and Facial Cleanser with 5% Cerave Moisturizing Cream - 4.5 Ounce Bar,soap,women,16293,4.7,,7.79,
B00H35YYCU,Dial Antibacterial Deodorant Soap Lavender & Twilight Jasmine - 3 CT,soap,women,694,4.6,,7.4,
B097SRKS8J,"Natural Amor- Organic Handmade Soap Bar Set (4 Pack), Made with All Natural Ingredients, Essential Oils Scented Soap, Gentle Bars for Body & Face, Gift Set for Women & Men",soap,women,109,4.5,,33.5,
B0BV15ZWS7,"Dove Advanced Care Hand Wash Peony & Rose Oil 4 Count for Soft, Smooth Skin, More Moisturizers Than The Leading Ordinary Hand Soap, 12 oz",soap,women,1975,4.7,,14.49,
