ASIN,Product Name,Category,Keyword,Number of Reviews,Average Review Score,Manufacturer,Price,Unit Count
B07XHCM8P7,"Palmer's Cocoa Butter Formula Daily Skin Therapy Body Lotion with Vitamin E, 13.5 Fl Oz (3 Count)",lotion,women,2873,4.8,,,
B0772P4NWJ,"Vanicream Moisturizing Lotion, Pump, 16 Ounce (Pack of 2)",lotion,women,2290,4.8,,27.6,
B00HNCUSI2,"Keri Lotion Original Intense Hydration Softly Scented, 900 mL, 2 Piece",lotion,women,2263,4.8,,27.95,
B01M72IZSC,"O'Keeffe's Skin Repair Body Lotion, 12 Oz",lotion,women,2252,4.8,,,
B0000530NF,"St. Ives Advanced Therapy Lotion, Collagen Elastin, 18 Ounces",lotion,women,2064,4.8,,,
B01GR2X984,"Moisturizing Lotion, 16 Fl Oz",lotion,women,1971,4.8,,18.21,
B0BYGPQP2F,St. Ives Smoothing Hand & Body Lotion for Dry Skin Rose and Argan Oil Made with 100% Natural Moisturizers 21 oz 4 Pack,lotion,women,1927,4.8,,26.33,
B00J4YWNKI,"Aveeno Daily Moisturizing Body Lotion with Soothing Oat and Rich Emollients to Nourish Dry Skin, Gentle & Fragrance-Free Lotion is Non-Greasy & Non-Comedogenic, 18 fl. oz",lotion,women,1915,4.8,,,
B01HWIEGAW,"O'Keeffe's Skin Repair Body Lotion and Dry Skin Moisturizer, 7.0 Ounce Tube, (Pack of 1)",lotion,women,1817,4.8,,9.99,
B000O58Q7K,Hempz Original Herbal Moisturizer 17 Ounce Lotion 3 Pack,lotion,men,1174,4.9,,,
B0BYGKTYCD,"St. Ives Renewing Hand & Body Lotion Moisturizer for Dry Skin Collagen Elastin Made with 100% Natural Moisturizers, 21 oz 4 Pack",lotion,men,287,4.9,,25.16,
B00O9J4F72,Lot of 2 Bath & Body Works Night Time Tea Body Lotion 6.5 Fl Oz,lotion,men,44,5.0,,99.99,
B003JT8PKQ,"Lubriderm Daily Moisture Lotion + Pro-Ceramide with Shea Butter & Glycerin Helps Moisturize Dry Skin, Hydrating Face, Hand & Body Lotion is Lightly Scented & Non-Greasy, 24 fl. oz",lotion,men,30354,4.8,,8.99,
B003BMJGKE,"Eucerin Advanced Repair Body Lotion, Unscented Body Lotion for Dry Skin, 16.9 Fl Oz Pump Bottle",lotion,men,26514,4.8,,10.97,
B000RGBWPO,"Palmer's Cocoa Butter Formula Daily Skin Therapy Solid Lotion with Vitamin E, Body Moisturizer for Extremely Dry Skin, Softens and Soothes, 7.25 Ounces, (Pack of 1)",lotion,men,27571,4.8,,7.68,
B0034F9K36,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion for Dry Skin, for Quick Absorption into Extra Dry Skin, with HYDRALUCENCE blend, Vitamins C, E, and B5, 32 Ounce",lotion,men,24102,4.8,,10.47,
B001PBOKRM,"Jergens Original Scent Dry Skin Lotion, Body and Hand Moisturizer for Long Lasting Skin Hydration, with HYDRALUCENCE blend and Cherry Almond Essence, 32 Ounce",lotion,men,19847,4.8,,10.47,
B00EYMWQRA,HEMPZ Body Lotion - Triple Moisture - Grapefruit and Sparkling Peach - Daily Moisturizing Cream - 17oz,lotion,men,25927,4.8,,17.32,
B0036QFZ46,HEMPZ Body Lotion - Pomegranate - Bright Citrus - Daily Moisturizing Cream - 17oz,lotion,men,10913,4.8,,17.6,
B0BYFR5TWV,"Vaseline Intensive Care Body Lotion Cocoa Radiant 4 ct for Dry Skin with Ultra-Hydrating Lipids and Pure Cocoa Butter for a Long-Lasting, Radiant Glow 20.3 oz",lotion,men,11123,4.8,,27.07,
B086LK197J,Cetaphil Moisturizing Lotion 20 fl oz,lotion,men,14565,4.8,,,
B01CTRO638,"Hempz Original Natural Hemp Seed Oil Body Moisturizer with Shea Butter and Ginseng, 2.25 Fluid Ounce - Pure Herbal Skin Lotion for Dryness - Nourishing Vegan Body Cream in Floral and Banana",lotion,men,24748,4.8,,5.98,
B004DBUAGG,Vaseline Intensive Care Cocoa Radiant Lotion 32 oz,lotion,men,11123,4.8,,,
B001FB5NTG,"Olay Ultra Moisture Shea Butter In-Shower Body Lotion, Improves Dry Skin Hydration in 5 Days, 15.2 Fl Oz (Pack of 4)",lotion,men,8423,4.8,,26.28,
B00J2L5TOK,"Gold Bond Healing Skin Therapy Lotion with aloe 5.5 oz., Non-Greasy & Hypoallergenic",lotion,men,7274,4.8,,5.98,
B08Q2R18HH,"Hawaiian Tropic Lime Coolada Body Lotion and Daily Moisturizer After Sun, 16 Fl Oz (Pack of 2)",lotion,men,5839,4.8,,14.99,
B00368PU3U,"Clinique Clarifying Lotion 2 Twice A Day Exfoliator Dry Combination, 16.5 Ounce",lotion,men,6119,4.8,,32.12,
B0107QOYIK,"Eucerin Skin Calming Lotion - Full Body Lotion for Dry, Itchy Skin, Natural Oatmeal Enriched - 16.9 fl. oz Pump Bottle",lotion,men,5471,4.8,,9.99,
B088CKLWVY,"Hempz Sweet Pineapple & Honey Melon Moisturizing Skin Lotion, Natural Hemp Seed Herbal Body Moisturizer with Jojoba, Natural Extracts, Vitamin A and E, 17 oz, 2 Pack Bundle",lotion,men,5628,4.8,,33.3,
B07P3NTCFM,"Baby Magic Gentle Baby Lotion, Vitamins & Aloe, Free of Parabens, Phthalates, Sulfates and Dyes, Camellia Oil & Marshmallow Root Original Scent, 16.5 Fl Oz",lotion,men,5421,4.8,,,
B015QJ7JYE,"Inis the Energy of the Sea Revitalizing Body Lotion, 16.9 Fluid Ounce",lotion,men,5020,4.8,,37.0,
B0068YZVX8,"Jergens Ultra Healing Dry Skin Moisturizer, Body and Hand Lotion, for Absorption into Extra Dry Skin, 21 Ounce, with HYDRALUCENCE blend, Vitamins C, E, and B5",lotion,men,4830,4.8,,6.47,
B01HTJTS52,"Vaseline Intensive Care Nourishing Moisture Body Lotion for Dry Skin, Made with Ultra-Hydrating Lipids + Pure Oat Extract for Nourished, Healthy-Looking Skin 20.3 oz",lotion,men,4749,4.8,,20.94,
B004XZHR4K,"Aveeno Skin Relief 24-Hour Moisturizing Lotion for Sensitive Skin with Natural Shea Butter & Triple Oat Complex, Unscented Therapeutic Lotion for Extra Dry, Itchy Skin, 12 fl. oz",lotion,men,4884,4.8,,8.99,
B00SF8YKI2,"Jergens Ultra Healing Dry Skin Moisturizer, Travel Size Body and Hand Lotion, for Extra Dry Skin, Use After Washing Hands, HYDRALUCENCE blend, Vitamins C, E, B5, 1 Fl Oz (Pack of 24)",lotion,men,4885,4.8,,28.69,
B08Q1J3V2T,"Aveeno Daily Moisturizing Body Lotion, Gentle Lotion Nourishes Dry Skin With Moisture, Soothing Prebiotic Oat, Fragrance-Free, Non-Comedogenic, Travel-Size, Pack of Three, 3 x 2.5 fl. Oz",lotion,men,4459,4.8,,11.34,
B001RMJHVI,Melaleuca Renew Intensive Skin Therapy Lotion 20 Ounce with Pump,lotion,men,4110,4.8,,42.3,
B01HTJTV0E,"Vaseline Intensive Care Body Lotion for Dry Skin Soothing Hydration Lotion Made with Ultra-Hydrating Lipids + 1% Aloe Vera Extract to Refresh Dehydrated Skin 20.3 oz, Pack of 3",lotion,men,3765,4.8,,16.99,
B00W4TW9BI,"Jergens Original Scent Dry Skin Moisturizer, Body and Hand Lotion, for Long Lasting Skin Hydration, 21 Ounce, with HYDRALUCENCE blend and Cherry Almond Essence",lotion,men,3736,4.8,,7.47,
B003A86J18,"Curel Daily Healing Body Lotion for Dry Skin, Hand and Moisturizer Repairs Skin Retains Moisture, with Advanced Ceramides Complex, 20 Ounce",lotion,men,3618,4.8,,10.97,
B00AYSBR96,Eucerin Daily Hydration Lotion - Light-weight Full Body Lotion for Dry Skin - 16.9 fl. oz. Pump Bottle (Pack of 3),lotion,men,3698,4.8,,38.97,
B00IB0X8O6,Eucerin Daily Hydration Lotion - Light-Weight Full Body Lotion for Dry Skin - 16.9 fl. oz. Pump Bottle,lotion,men,3698,4.8,,,
B0887LWCTH,"Hempz Original, Natural Hemp Seed Oil Body Moisturizer with Shea Butter & Ginseng, Pure Herbal Skin Lotion for Dryness, Nourishing Vegan Cream, Floral and Banana, 17 Fl Oz, 2 Pack",lotion,men,3435,4.8,,33.04,
B01AMJFUV2,St. Ives Skin Renewing Body Lotion 2 Oz Travel Size (Pack of 3),lotion,men,3344,4.8,,7.99,
B000LRGG1Y,"Aveeno Skin Relief 24-Hour Moisturizing Lotion for Sensitive Skin with Natural Shea Butter & Triple Oat Complex, Unscented Therapeutic Lotion for Extra Dry, Itchy Skin, 8 fl. oz",lotion,men,3145,4.8,,7.39,
B0067YTWF2,"Curél Ultra Healing Body Lotion, Moisturizer for Extra Dry Skin, Body and Hand Lotion with Advanced Ceramide Complex and Hydrating Agents, 6 Ounce (Pack of 2)",lotion,men,3170,4.8,,14.78,
B0000SW8BG,"Lubriderm Advanced Therapy Fragrance Free Moisturizing Hand & Body Lotion + Pro-Ceramide with Vitamins E & Pro-Vitamin B5, Intense Hydration for Itchy, Extra Dry Skin, Non-Greasy, 16 fl. oz",lotion,men,3070,4.8,,9.34,
B00KTLXB4C,"NIVEA Cocoa Butter Body Lotion with Deep Nourishing Serum, 16.9 Fl Oz Pump Bottle",lotion,men,3045,4.8,,7.29,
B07MVZX9NC,St Ives Body Lotion 21 Ounce Renewing (621ml) (Pack of 2),lotion,men,3016,4.8,,,
B07XHCM8P7,"Palmer's Cocoa Butter Formula Daily Skin Therapy Body Lotion with Vitamin E, 13.5 Fl Oz (3 Count)",lotion,men,2873,4.8,,,
B00HNCUSI2,"Keri Lotion Original Intense Hydration Softly Scented, 900 mL, 2 Piece",lotion,men,2263,4.8,,27.95,
B01M72IZSC,"O'Keeffe's Skin Repair Body Lotion, 12 Oz",lotion,men,2252,4.8,,,
B008M8TYU4,"Moisturizing Lotion- Hydrating Hand and Body Moisturizer / Hypoallergenic Body Lotion for Dry and Cracked Skin / Gentle, Unscented Moisturizing Lotion Great for Men and Women / 16 oz (Pack of 2)",lotion,men,1971,4.8,,36.93,
B00J4YWNKI,"Aveeno Daily Moisturizing Body Lotion with Soothing Oat and Rich Emollients to Nourish Dry Skin, Gentle & Fragrance-Free Lotion is Non-Greasy & Non-Comedogenic, 18 fl. oz",lotion,men,1915,4.8,,,
B01HWIEGAW,"O'Keeffe's Skin Repair Body Lotion and Dry Skin Moisturizer, 7.0 Ounce Tube, (Pack of 1)",lotion,men,1817,4.8,,9.99,
B07FTB5YYP,"St. Ives Soothing Hand and Body Lotion Moisturizer for Dry Skin Oatmeal and Shea Butter Made with 100 percent Natural Moisturizers, 21 Fl Oz (Pack of 4)",lotion,men,1927,4.8,,33.8,
B07W83Q25H,1 Pack Dramatically Different Moisturizing Lotion+ by Clinique with Pump Very Dry to Dry Combination Skin 125ML,lotion,men,1591,4.8,,22.99,
B00OQQN3J4,"Dr. Bronner's - Pure-Castile Bar Soap (Lavender, 5 ounce, 6-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,women,1699,4.9,,,
B001ET77OI,"Dr. Bronner’s - Pure-Castile Bar Soap (Lavender, 5 ounce, 6-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,women,1339,4.9,,29.88,
B00A2F1H00,"DR BRONNERS Almond Castile Soap, 32 FZ",soap,women,655,4.9,,15.99,
B019JEDSD8,"Dr. Bronners Citrus Castile Soap, 32 FZ",soap,women,540,4.9,,,
B08HJLJK8Z,Reviva Seaweed Soap - 6 Pack - Organic Seaweed Face Scrub and Exfoliating Body Scrub Soap Bar - 4.5 oz. Vegetable Base Natural Bar Soap and Seaweed Bath Detox Soap Made in the USA,soap,women,79,4.9,,40.49,
B08LM7291W,"Dove Beauty Bar More Moisturizing Than Bar Soap for Softer Skin, Fragrance-Free, Hypoallergenic Beauty Bar Sensitive Skin With Gentle Cleanser 3.75 oz, 14 Bars",soap,women,54435,4.8,,12.67,
B086K1S96X,"DOVE MEN + CARE Bar 3 in 1 Cleanser for Body, Face, and Shaving to Clean and Hydrate Skin Extra Fresh Body and Facial Cleanser More Moisturizing Than Bar Soap 3.75 oz 14 Bars",soap,women,25131,4.8,,11.48,
B08LM864R5,"Dove Skin Care Beauty Bar For Softer Skin Cucumber and Green Tea More Moisturizing Than Bar Soap 3.75 oz, 14 Bars",soap,women,24288,4.8,,12.67,
B002TSA93Y,Dove Beauty Bar Skin Cleanser for Gentle Soft Skin Care Shea Butter More Moisturizing Than Bar Soap 3.75 oz 8 Bars,soap,women,15202,4.8,,10.97,
B002DUOOXO,Dove Beauty Bar Gentle Skin Cleanser Pink 6 Bars Moisturizing for Soft Care More Than Soap 3.75 oz,soap,women,23629,4.8,,9.0,
B07FY17L3N,"Irish Spring Bar Soap for Men, Original Clean, Smell Fresh and Clean for 12 Hours, Men Soap Bars for Washing Hands and Body, Mild for Skin, Recyclable Carton, 3.7 Ounce - 3 Count (Pack of 8)",soap,women,28088,4.8,,25.02,
B005Z798TW,"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 8 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,women,24374,4.8,,8.41,
B084PKK1CZ,Dove Beauty Bar More Moisturizing Than Bar Soap Gentle Exfoliating With Mild Cleanser For Softer And Smoother Skin 3.75 oz Pack of 14,soap,women,11052,4.8,,17.47,
B004KY2XR0,"Dove Soap Original 4.75 Ounce / 135g, 4.75 Fl Ounce",soap,women,25377,4.8,,4.75,
B000VB0C6K,"Dial Antibacterial Bar Soap, Gold, 4 Ounce - 8 Bars",soap,women,17156,4.8,,,
B00OGKRM60,"Dove Beauty Bar More Moisturizing than Bar Soap White Effectively Washes Away Bacteria, Nourishes Your Skin 3.75 oz, 10 Bars",soap,women,12692,4.8,,18.59,
B07GRJ7WKK,"Ivory Clean Original Bar Soap, 4 Ounce, 10 Count (Pack of 2) Total 20 Bars",soap,women,9457,4.8,,22.79,
B004QQMD9K,"Dial Antibacterial Bar Soap, Refresh & Renew, Spring Water, 4 oz, 8 Bars",soap,women,8221,4.8,,,
B00WXGWJJE,"Dr. Bronner’s - Pure-Castile Liquid Soap (Citrus, 32 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,women,6584,4.8,,,
B00016QTXA,"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 64 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,women,6296,4.8,,33.98,
B01IADUWK6,"Ivory Bar Soap, 3.1 oz bars, (Pack of 5)",soap,women,5453,4.8,,19.37,
B005HO0ARC,"Dove More Moisturizing than Bar Soap, Cucumber and Green Tea Beauty Bar, 3.75 Ounce, 16 Count (Pack of 1)",soap,women,4788,4.8,,26.49,
B00I69S9UK,"Dove Skin Care Beauty Bar For Softer Skin Cucumber And Green Tea More Moisturizing Than Bar Soap 3.75 oz, 8 Bars",soap,women,4788,4.8,,,
B00UVNN8BE,Caress Beauty Bar Soap For Noticeably Silky Soft Skin Daily Silk Extract and Floral Oil Essence 3.15 oz 3 Bars,soap,women,3817,4.8,,7.9,
B079W76333,"Dial Antibacterial Bar Soap, Spring Water, 30 Count",soap,women,3599,4.8,,,
B000RC2V4Y,"Burt's Bees Soap Bark & Chamomile Deep Cleansing Cream, 6 Oz",soap,women,3337,4.8,,6.98,
B001FCJNW8,"Chandrika Bath and Body Ayurvedic Bar Soap, Pack of 10 - DIRECT FROM CHANDRIKA - AUTHORIZED IMPORTERS AND DISTRIBUTORS. OF ORIGINAL CHANDRIKA LINE",soap,women,2814,4.8,,17.49,
B003ZM91X2,:Zest Bar Soap Aqua 4oz Bar Soaps - 20 Bar,soap,women,2619,4.8,,,
B01BXAB1FS,"(PACK OF 6 BARS) Tone Soap Bath Bar, Original Scent. COCOA BUTTER, BOTANICALS & VITAMIN-E. Rich & Creamy Lather! Great for Hands, Face & Body! (6 Bars of Soap, 4.25oz Each Bar)",soap,women,2698,4.8,,164.44,
B081JYJGBH,Linha Todo Dia (Noz Peca e Cacau) - Sabonetes em Barra Puro Vegetal (5 x 90 Gr) - (Natura - Every Day (Cocoa and Karite) Collection - Pure Vegetable Bar Soaps (5 X 3.17 Net Oz)),soap,women,70,4.9,,19.2,
B06XZT5671,"Inis the Energy of the Sea Large Sea Mineral Soap, 7.4 Ounce",soap,women,2588,4.8,,12.0,
B088MLN847,DOVE BAR SOAP - POMEGRANATE 100g / 3.5oz (Pack of 4),soap,women,2481,4.8,,6.99,
B01DYKSJL4,"Pears Original Transparent Soap 4.4 Oz, 24 Count",soap,women,2391,4.8,,31.6,
B07G73BL5T,"Dial Antibacterial Deodorant Bar Soap, Gold - 4 Oz, 22Count",soap,women,2431,4.8,,,
B0013IP7HY,"Pears Transparent Original Soap - 4.4 Oz, 12 Pack",soap,women,2267,4.8,,21.15,
B0132U0UK4,"Hunters Specialties Scent-A-Way MAX 32oz Liquid Body Soap & Shampoo, Green, 32 oz",soap,women,2191,4.8,,17.5,
B001211AR8,"Dr. Bronner's - Pure-Castile Liquid Soap (Almond, 32 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,women,2097,4.8,,,
B08LM74HB6,"Dove Men+Care Men's Bar Soap More Moisturizing Than Bar Soap Deep Clean Effectively Washes Away Bacteria, Nourishes Your Skin 3.75 oz 14 Bars",soap,women,2082,4.8,,,
B01IADYUDG,"Ivory Soap, Original 4 oz Bars 10 ea (Pack of 3)",soap,women,1898,4.8,,28.47,
B00DLHLP58,"Yardley Oatmeal and Almond Bar Soap, 4.25 Ounce, Set of 3",soap,women,1920,4.8,,9.89,
B07M61GDQ9,"Safeguard Deodorant Bar Soap, Washes Away Bacteria, White with Touch of Aloe, 3.2 Oz Bars (Pack of 6, total of 48 Bars)",soap,women,1492,4.8,,52.89,
B00R1QZYSO,Osun African Black Soap (24 Bars),soap,women,1485,4.8,,32.21,
B002771T86,"Dial Antibacterial Deodorant Gold Bar Soap, 4 Ounce (Pack of 20) Net Wt 5.LBS",soap,women,1409,4.8,,23.09,
B01GUA7GU0,"Caprina Canus Original Formula Fresh Goat's Milk Soap, 16 bars",soap,women,1401,4.8,,36.5,
B0009ET6TS,"Dr. Bronner’s - Pure-Castile Liquid Soap (Lavender, 16 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets & Dishes, Concentrated, Vegan, Non-GMO",soap,women,1400,4.8,,,
B085SXHXKV,"Australian Botanical Soap Goats Milk and Soya Bean Oil Triple-Milled, 8 Bars - Packaging May Vary",soap,women,1291,4.8,,28.48,
B001GBF0A2,"Dove Beauty Bar More Moisturizing Than Bar Soap for Softer Skin, Fragrance Free, Hypoallergenic Sensitive Skin With Gentle Cleanser 3.75 oz, 4 Bars(Pack of 1)",soap,women,1216,4.8,,,
B073B81598,"Antibacterial Hand Wash, Vegan Liquid Soap, Cruelty Free, 250 ml",soap,women,1197,4.8,,,
B00OQQN3J4,"Dr. Bronner's - Pure-Castile Bar Soap (Lavender, 5 ounce, 6-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,men,1699,4.9,,,
B001ET77OI,"Dr. Bronner’s - Pure-Castile Bar Soap (Lavender, 5 ounce, 6-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,men,1339,4.9,,29.88,
B019JEDSD8,"Dr. Bronners Citrus Castile Soap, 32 FZ",soap,men,540,4.9,,,
B00OSALCT6,"Swedish Dream Sea Salt Invigorating Bath Soap, 4.3 Ounce (Pack of 12)",soap,men,318,4.9,,68.6,
B086HFJG74,"Duke Cannon Supply Co. Big Brick of Soap Bar for Men Big American Bourbon Made w/Buffalo Trace (Charred Oak Barrel Scent) Multi-Pack - Superior Grade, Extra Large, All Skin Types, 10 oz (6 Pack)",soap,men,103,4.9,,47.88,
B01ALSQPHW,Grandma Agafia Natural Herbal Soap Black 500ml by Reshenie,soap,men,97,4.9,,16.99,
B08HJLJK8Z,Reviva Seaweed Soap - 6 Pack - Organic Seaweed Face Scrub and Exfoliating Body Scrub Soap Bar - 4.5 oz. Vegetable Base Natural Bar Soap and Seaweed Bath Detox Soap Made in the USA,soap,men,79,4.9,,40.49,
B08LM7291W,"Dove Beauty Bar More Moisturizing Than Bar Soap for Softer Skin, Fragrance-Free, Hypoallergenic Beauty Bar Sensitive Skin With Gentle Cleanser 3.75 oz, 14 Bars",soap,men,54435,4.8,,12.67,
B086K1S96X,"DOVE MEN + CARE Bar 3 in 1 Cleanser for Body, Face, and Shaving to Clean and Hydrate Skin Extra Fresh Body and Facial Cleanser More Moisturizing Than Bar Soap 3.75 oz 14 Bars",soap,men,25131,4.8,,11.48,
B08LM864R5,"Dove Skin Care Beauty Bar For Softer Skin Cucumber and Green Tea More Moisturizing Than Bar Soap 3.75 oz, 14 Bars",soap,men,24288,4.8,,12.67,
B002TSA93Y,Dove Beauty Bar Skin Cleanser for Gentle Soft Skin Care Shea Butter More Moisturizing Than Bar Soap 3.75 oz 8 Bars,soap,men,15202,4.8,,10.97,
B002DUOOXO,Dove Beauty Bar Gentle Skin Cleanser Pink 6 Bars Moisturizing for Soft Care More Than Soap 3.75 oz,soap,men,23629,4.8,,9.0,
B07FY17L3N,"Irish Spring Bar Soap for Men, Original Clean, Smell Fresh and Clean for 12 Hours, Men Soap Bars for Washing Hands and Body, Mild for Skin, Recyclable Carton, 3.7 Ounce - 3 Count (Pack of 8)",soap,men,28088,4.8,,25.02,
B005Z798TW,"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 8 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,men,24374,4.8,,8.41,
B084PKK1CZ,Dove Beauty Bar More Moisturizing Than Bar Soap Gentle Exfoliating With Mild Cleanser For Softer And Smoother Skin 3.75 oz Pack of 14,soap,men,11052,4.8,,17.47,
B004KY2XR0,"Dove Soap Original 4.75 Ounce / 135g, 4.75 Fl Ounce",soap,men,25377,4.8,,4.75,
B000VB0C6K,"Dial Antibacterial Bar Soap, Gold, 4 Ounce - 8 Bars",soap,men,17156,4.8,,,
B00OMXW9HI,Dove Men+Care 3 in 1 Bar To Clean and Hydrate Skin Extra Fresh More Moisturizing Than Bar Soap 3.75 oz 10 Bars,soap,men,17829,4.8,,,
B019QNG6MM,Dove White Travel Size Bar Soap With Moisturizing Cream 2.6 oz (Pack of 12),soap,men,12692,4.8,,,
B0B9CH5QMX,"Duke Cannon Supply Co. Big Ass Brick of Soap Bar for Men Holiday Edition Bundle (Mall Santa's Cough Syrup, Rudolph's Much Deserved Night Cap, Lump Coal, Frothy the Beer Man) 10 oz (4 Pack) 40.0 Ounce",soap,men,72,4.9,,40.0,
B07GRJ7WKK,"Ivory Clean Original Bar Soap, 4 Ounce, 10 Count (Pack of 2) Total 20 Bars",soap,men,9457,4.8,,22.79,
B004QQMD9K,"Dial Antibacterial Bar Soap, Refresh & Renew, Spring Water, 4 oz, 8 Bars",soap,men,8221,4.8,,,
B00016QTXA,"Dr. Bronner's - Pure-Castile Liquid Soap (Peppermint, 64 ounce) - Made with Organic Oils, 18-in-1 Uses: Face, Body, Hair, Laundry, Pets and Dishes, Concentrated, Vegan, Non-GMO",soap,men,6296,4.8,,33.98,
B01IADUWK6,"Ivory Bar Soap, 3.1 oz bars, (Pack of 5)",soap,men,5453,4.8,,19.37,
B005HO0ARC,"Dove More Moisturizing than Bar Soap, Cucumber and Green Tea Beauty Bar, 3.75 Ounce, 16 Count (Pack of 1)",soap,men,4788,4.8,,26.49,
B00I69S9UK,"Dove Skin Care Beauty Bar For Softer Skin Cucumber And Green Tea More Moisturizing Than Bar Soap 3.75 oz, 8 Bars",soap,men,4788,4.8,,,
B079W76333,"Dial Antibacterial Bar Soap, Spring Water, 30 Count",soap,men,3599,4.8,,,
B0016IZ2DK,"Dr. Bronner’s - Pure-Castile Liquid Soap (Baby Unscented, 1 Gallon) - Made with Organic Oils, 18-in-1 Uses: Face, Hair, Laundry and Dishes, For Sensitive Skin and Babies, No Added Fragrance, Vegan",soap,men,3407,4.8,,71.98,
B004YD76JM,"COSCO Pure Tattoo Green Soap Bottle, 1 gal, 128 oz.",soap,men,2837,4.8,,26.85,
B001FCJNW8,"Chandrika Bath and Body Ayurvedic Bar Soap, Pack of 10 - DIRECT FROM CHANDRIKA - AUTHORIZED IMPORTERS AND DISTRIBUTORS. OF ORIGINAL CHANDRIKA LINE",soap,men,2814,4.8,,17.49,
B003ZM91X2,:Zest Bar Soap Aqua 4oz Bar Soaps - 20 Bar,soap,men,2619,4.8,,,
B01BXAB1FS,"(PACK OF 6 BARS) Tone Soap Bath Bar, Original Scent. COCOA BUTTER, BOTANICALS & VITAMIN-E. Rich & Creamy Lather! Great for Hands, Face & Body! (6 Bars of Soap, 4.25oz Each Bar)",soap,men,2698,4.8,,164.44,
B06XZT5671,"Inis the Energy of the Sea Large Sea Mineral Soap, 7.4 Ounce",soap,men,2588,4.8,,12.0,
B01DYKSJL4,"Pears Original Transparent Soap 4.4 Oz, 24 Count",soap,men,2391,4.8,,31.6,
B07G73BL5T,"Dial Antibacterial Deodorant Bar Soap, Gold - 4 Oz, 22Count",soap,men,2431,4.8,,,
B0013IP7HY,"Pears Transparent Original Soap - 4.4 Oz, 12 Pack",soap,men,2267,4.8,,21.15,
B078SCH755,"Duke Cannon Supply Co. Big American Bourbon Bar Soap, Bourbon Oak Barrel, 10 oz (2 Pack)",soap,men,2275,4.8,,,
B0132U0UK4,"Hunters Specialties Scent-A-Way MAX 32oz Liquid Body Soap & Shampoo, Green, 32 oz",soap,men,2191,4.8,,17.5,
B08LM74HB6,"Dove Men+Care Men's Bar Soap More Moisturizing Than Bar Soap Deep Clean Effectively Washes Away Bacteria, Nourishes Your Skin 3.75 oz 14 Bars",soap,men,2082,4.8,,,
B01A8W9NL6,"Dr. Bronner's - Pure-Castile Bar Soap (Peppermint, 5 ounce, 6-Pack) - Made with Organic Oils, For Face, Body & Hair, Gentle & Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,men,1930,4.8,,31.59,
B01IADYUDG,"Ivory Soap, Original 4 oz Bars 10 ea (Pack of 3)",soap,men,1898,4.8,,28.47,
B00JF2O4IS,"Dr. Bronner's - Pure-Castile Bar Soap (Peppermint, 5 ounce, 2-Pack) - Made with Organic Oils, For Face, Body and Hair, Gentle and Moisturizing, Biodegradable, Vegan, Cruelty-free, Non-GMO",soap,men,1782,4.8,,,
B081KG73BN,"Dove Men + Care Extra Fresh bar Soap (14/4 Oz Net Wt 56 Oz),, ()",soap,men,1747,4.8,,25.0,
B07M61GDQ9,"Safeguard Deodorant Bar Soap, Washes Away Bacteria, White with Touch of Aloe, 3.2 Oz Bars (Pack of 6, total of 48 Bars)",soap,men,1492,4.8,,52.89,
B00R1QZYSO,Osun African Black Soap (24 Bars),soap,men,1485,4.8,,32.21,
B002771T86,"Dial Antibacterial Deodorant Gold Bar Soap, 4 Ounce (Pack of 20) Net Wt 5.LBS",soap,men,1409,4.8,,23.09,
B01GUA7GU0,"Caprina Canus Original Formula Fresh Goat's Milk Soap, 16 bars",soap,men,1401,4.8,,36.5,
B085SXHXKV,"Australian Botanical Soap Goats Milk and Soya Bean Oil Triple-Milled, 8 Bars - Packaging May Vary",soap,men,1291,4.8,,28.48,
